execution_id,account_id,workspace_id,device_id,actor_uid,tool_id,tool_version,action,status,error_code,duration_ms,started_at,completed_at,received_at,source,host_version,suite_version,device_platform,data_origin,expected_anomaly,synthetic_pattern,duration_seconds,log_duration,hour_of_day,day_of_week,hour_sin,hour_cos,day_sin,day_cos,model_id,anomaly_score,anomaly_threshold,is_anomaly,severity,baseline_mad_flag
exec_syn_001279,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,8648,2026-08-19T15:58:13.352Z,2026-08-19T15:58:22.000Z,2026-08-19T15:58:22.820Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,8.648,9.065199,15,3,-0.707107,-0.707107,0.433884,-0.900969,sepmaker-pro__Apply,0.451994,0.603987,false,low,false
exec_syn_001275,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,6238,2026-08-19T16:56:59.762Z,2026-08-19T16:57:06.000Z,2026-08-19T16:57:06.448Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,6.238,8.738575,16,3,-0.866025,-0.500000,0.433884,-0.900969,sepmaker-pro__Apply,0.686025,0.603987,true,high,false
exec_syn_001270,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,8550,2026-08-19T17:16:55.450Z,2026-08-19T17:17:04.000Z,2026-08-19T17:17:05.171Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,8.550,9.053804,17,3,-0.965926,-0.258819,0.433884,-0.900969,sepmaker-pro__Apply,0.455368,0.603987,false,low,false
exec_syn_001277,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,12241,2026-08-19T17:19:46.759Z,2026-08-19T17:19:59.000Z,2026-08-19T17:19:59.939Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,12.241,9.412628,17,3,-0.965926,-0.258819,0.433884,-0.900969,sepmaker-pro__Apply,0.399737,0.603987,false,low,false
exec_syn_001288,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,9984,2026-08-20T08:21:12.016Z,2026-08-20T08:21:22.000Z,2026-08-20T08:21:22.447Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,9.984,9.208839,8,4,0.866025,-0.500000,-0.433884,-0.900969,sepmaker-pro__Apply,0.395729,0.603987,false,low,false
exec_syn_001283,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,12373,2026-08-20T08:21:32.627Z,2026-08-20T08:21:45.000Z,2026-08-20T08:21:46.429Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,12.373,9.423353,8,4,0.866025,-0.500000,-0.433884,-0.900969,sepmaker-pro__Apply,0.392398,0.603987,false,low,false
exec_syn_001293,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,11058,2026-08-20T08:45:32.942Z,2026-08-20T08:45:44.000Z,2026-08-20T08:45:44.535Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,11.058,9.311000,8,4,0.866025,-0.500000,-0.433884,-0.900969,sepmaker-pro__Apply,0.382941,0.603987,false,low,false
exec_syn_001289,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,60402,2026-08-20T09:12:59.598Z,2026-08-20T09:14:00.000Z,2026-08-20T09:14:00.541Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,true,duration_spike,60.402,11.008794,9,4,0.707107,-0.707107,-0.433884,-0.900969,sepmaker-pro__Apply,0.672846,0.603987,true,medium,true
exec_syn_001281,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,40952,2026-08-20T09:41:56.048Z,2026-08-20T09:42:37.000Z,2026-08-20T09:42:37.399Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,true,duration_spike,40.952,10.620180,9,4,0.707107,-0.707107,-0.433884,-0.900969,sepmaker-pro__Apply,0.609429,0.603987,true,low,true
exec_syn_001296,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,7194,2026-08-20T14:06:13.806Z,2026-08-20T14:06:21.000Z,2026-08-20T14:06:21.977Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,7.194,8.881142,14,4,-0.500000,-0.866025,-0.433884,-0.900969,sepmaker-pro__Apply,0.625571,0.603987,true,low,false
exec_syn_001302,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,10741,2026-08-21T10:26:38.259Z,2026-08-21T10:26:49.000Z,2026-08-21T10:26:50.229Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,10.741,9.281917,10,5,0.500000,-0.866025,-0.974928,-0.222521,sepmaker-pro__Apply,0.392012,0.603987,false,low,false
exec_syn_001307,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,9233,2026-08-21T13:40:23.767Z,2026-08-21T13:40:33.000Z,2026-08-21T13:40:33.262Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,9.233,9.130648,13,5,-0.258819,-0.965926,-0.974928,-0.222521,sepmaker-pro__Apply,0.433968,0.603987,false,low,false
exec_syn_001304,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,16853,2026-08-21T15:36:34.147Z,2026-08-21T15:36:51.000Z,2026-08-21T15:36:51.601Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,16.853,9.732343,15,5,-0.707107,-0.707107,-0.974928,-0.222521,sepmaker-pro__Apply,0.476318,0.603987,false,low,false
exec_syn_001323,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,14394,2026-08-22T10:08:54.606Z,2026-08-22T10:09:09.000Z,2026-08-22T10:09:09.985Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,14.394,9.574636,10,6,0.500000,-0.866025,-0.781831,0.623490,sepmaker-pro__Apply,0.416040,0.603987,false,low,false
exec_syn_001325,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,8851,2026-08-22T10:20:47.149Z,2026-08-22T10:20:56.000Z,2026-08-22T10:20:56.565Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,8.851,9.088399,10,6,0.500000,-0.866025,-0.781831,0.623490,sepmaker-pro__Apply,0.449494,0.603987,false,low,false
exec_syn_001318,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,12741,2026-08-22T11:04:27.259Z,2026-08-22T11:04:40.000Z,2026-08-22T11:04:40.252Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,12.741,9.452659,11,6,0.258819,-0.965926,-0.781831,0.623490,sepmaker-pro__Apply,0.400341,0.603987,false,low,false
exec_syn_001315,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,7621,2026-08-22T11:22:30.379Z,2026-08-22T11:22:38.000Z,2026-08-22T11:22:38.707Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,7.621,8.938794,11,6,0.258819,-0.965926,-0.781831,0.623490,sepmaker-pro__Apply,0.581915,0.603987,false,low,false
exec_syn_001313,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,failure,HOST_UNAVAILABLE,12416,2026-08-22T11:40:52.584Z,2026-08-22T11:41:05.000Z,2026-08-22T11:41:05.252Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,12.416,9.426822,11,6,0.258819,-0.965926,-0.781831,0.623490,sepmaker-pro__Apply,0.390647,0.603987,false,low,false
exec_syn_001321,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,5907,2026-08-22T11:50:03.093Z,2026-08-22T11:50:09.000Z,2026-08-22T11:50:10.461Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,5.907,8.684063,11,6,0.258819,-0.965926,-0.781831,0.623490,sepmaker-pro__Apply,0.699938,0.603987,true,high,false
exec_syn_001324,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,14218,2026-08-22T12:54:32.782Z,2026-08-22T12:54:47.000Z,2026-08-22T12:54:47.324Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,14.218,9.562334,12,6,0.000000,-1.000000,-0.781831,0.623490,sepmaker-pro__Apply,0.420137,0.603987,false,low,false
exec_syn_001314,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,10507,2026-08-22T13:50:50.493Z,2026-08-22T13:51:01.000Z,2026-08-22T13:51:02.318Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,10.507,9.259892,13,6,-0.258819,-0.965926,-0.781831,0.623490,sepmaker-pro__Apply,0.395386,0.603987,false,low,false
exec_syn_001317,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,14023,2026-08-22T14:10:27.977Z,2026-08-22T14:10:42.000Z,2026-08-22T14:10:43.482Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,14.023,9.548525,14,6,-0.500000,-0.866025,-0.781831,0.623490,sepmaker-pro__Apply,0.416509,0.603987,false,low,false
exec_syn_001319,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,11960,2026-08-22T14:28:56.040Z,2026-08-22T14:29:08.000Z,2026-08-22T14:29:08.883Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,11.960,9.389407,14,6,-0.500000,-0.866025,-0.781831,0.623490,sepmaker-pro__Apply,0.388405,0.603987,false,low,false
exec_syn_001328,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,9098,2026-08-22T14:53:53.902Z,2026-08-22T14:54:03.000Z,2026-08-22T14:54:04.408Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,9.098,9.115920,14,6,-0.500000,-0.866025,-0.781831,0.623490,sepmaker-pro__Apply,0.441553,0.603987,false,low,false
exec_syn_001320,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,14980,2026-08-22T15:03:34.020Z,2026-08-22T15:03:49.000Z,2026-08-22T15:03:50.443Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,14.980,9.614538,15,6,-0.707107,-0.707107,-0.781831,0.623490,sepmaker-pro__Apply,0.437059,0.603987,false,low,false
exec_syn_001334,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,20131,2026-08-23T10:15:12.869Z,2026-08-23T10:15:33.000Z,2026-08-23T10:15:34.365Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,20.131,9.910066,10,0,0.500000,-0.866025,0.000000,1.000000,sepmaker-pro__Apply,0.597882,0.603987,false,low,false
exec_syn_001329,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,failure,VALIDATION_FAILED,7881,2026-08-23T11:36:51.119Z,2026-08-23T11:36:59.000Z,2026-08-23T11:36:59.305Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,7.881,8.972337,11,0,0.258819,-0.965926,0.000000,1.000000,sepmaker-pro__Apply,0.536620,0.603987,false,low,false
exec_syn_001335,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,15760,2026-08-23T12:15:25.240Z,2026-08-23T12:15:41.000Z,2026-08-23T12:15:42.412Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,15.760,9.665294,12,0,0.000000,-1.000000,0.000000,1.000000,sepmaker-pro__Apply,0.459200,0.603987,false,low,false
exec_syn_001342,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,9794,2026-08-23T13:42:35.206Z,2026-08-23T13:42:45.000Z,2026-08-23T13:42:46.369Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,9.794,9.189627,13,0,-0.258819,-0.965926,0.000000,1.000000,sepmaker-pro__Apply,0.403477,0.603987,false,low,false
exec_syn_001331,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,13907,2026-08-23T14:10:25.093Z,2026-08-23T14:10:39.000Z,2026-08-23T14:10:40.465Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,13.907,9.540219,14,0,-0.500000,-0.866025,0.000000,1.000000,sepmaker-pro__Apply,0.415178,0.603987,false,low,false
exec_syn_001344,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,9776,2026-08-23T14:33:36.224Z,2026-08-23T14:33:46.000Z,2026-08-23T14:33:47.476Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,9.776,9.187788,14,0,-0.500000,-0.866025,0.000000,1.000000,sepmaker-pro__Apply,0.404135,0.603987,false,low,false
exec_syn_001340,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,14748,2026-08-23T14:38:21.252Z,2026-08-23T14:38:36.000Z,2026-08-23T14:38:37.376Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,14.748,9.598931,14,0,-0.500000,-0.866025,0.000000,1.000000,sepmaker-pro__Apply,0.426066,0.603987,false,low,false
exec_syn_001330,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,64006,2026-08-23T14:51:19.994Z,2026-08-23T14:52:24.000Z,2026-08-23T14:52:24.356Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,true,duration_spike,64.006,11.066748,14,0,-0.500000,-0.866025,0.000000,1.000000,sepmaker-pro__Apply,0.686506,0.603987,true,high,true
exec_syn_001349,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,6974,2026-08-24T08:40:39.026Z,2026-08-24T08:40:46.000Z,2026-08-24T08:40:47.281Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,6.974,8.850088,8,1,0.866025,-0.500000,0.781831,0.623490,sepmaker-pro__Apply,0.643367,0.603987,true,medium,false
exec_syn_001345,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,15016,2026-08-24T09:00:56.984Z,2026-08-24T09:01:12.000Z,2026-08-24T09:01:13.145Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,15.016,9.616938,9,1,0.707107,-0.707107,0.781831,0.623490,sepmaker-pro__Apply,0.443775,0.603987,false,low,false
exec_syn_001358,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,cancelled,ACTION_CANCELLED,7980,2026-08-24T09:29:01.020Z,2026-08-24T09:29:09.000Z,2026-08-24T09:29:09.741Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,7.980,8.984819,9,1,0.707107,-0.707107,0.781831,0.623490,sepmaker-pro__Apply,0.520648,0.603987,false,low,false
exec_syn_001359,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,15483,2026-08-24T09:39:25.517Z,2026-08-24T09:39:41.000Z,2026-08-24T09:39:41.261Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,15.483,9.647563,9,1,0.707107,-0.707107,0.781831,0.623490,sepmaker-pro__Apply,0.455652,0.603987,false,low,false
exec_syn_001354,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,10270,2026-08-24T11:57:58.730Z,2026-08-24T11:58:09.000Z,2026-08-24T11:58:10.049Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,10.270,9.237080,11,1,0.258819,-0.965926,0.781831,0.623490,sepmaker-pro__Apply,0.400389,0.603987,false,low,false
exec_syn_001350,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,9873,2026-08-24T12:02:17.127Z,2026-08-24T12:02:27.000Z,2026-08-24T12:02:28.048Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,9.873,9.197660,12,1,0.000000,-1.000000,0.781831,0.623490,sepmaker-pro__Apply,0.401465,0.603987,false,low,false
exec_syn_001351,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,10298,2026-08-24T13:13:32.702Z,2026-08-24T13:13:43.000Z,2026-08-24T13:13:44.092Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,10.298,9.239802,13,1,-0.258819,-0.965926,0.781831,0.623490,sepmaker-pro__Apply,0.401398,0.603987,false,low,false
exec_syn_001348,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,13351,2026-08-24T14:28:16.649Z,2026-08-24T14:28:30.000Z,2026-08-24T14:28:30.531Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,13.351,9.499421,14,1,-0.500000,-0.866025,0.781831,0.623490,sepmaker-pro__Apply,0.397091,0.603987,false,low,false
exec_syn_001365,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,10811,2026-08-25T09:01:22.189Z,2026-08-25T09:01:33.000Z,2026-08-25T09:01:33.607Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,10.811,9.288412,9,2,0.707107,-0.707107,0.974928,-0.222521,sepmaker-pro__Apply,0.386484,0.603987,false,low,false
exec_syn_001372,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,18074,2026-08-25T09:38:36.926Z,2026-08-25T09:38:55.000Z,2026-08-25T09:38:55.663Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,18.074,9.802285,9,2,0.707107,-0.707107,0.974928,-0.222521,sepmaker-pro__Apply,0.534773,0.603987,false,low,false
exec_syn_001361,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,15003,2026-08-25T10:23:34.997Z,2026-08-25T10:23:50.000Z,2026-08-25T10:23:51.418Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,15.003,9.616072,10,2,0.500000,-0.866025,0.974928,-0.222521,sepmaker-pro__Apply,0.440666,0.603987,false,low,false
exec_syn_001367,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,9352,2026-08-25T10:32:23.648Z,2026-08-25T10:32:33.000Z,2026-08-25T10:32:33.770Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,9.352,9.143452,10,2,0.500000,-0.866025,0.974928,-0.222521,sepmaker-pro__Apply,0.425611,0.603987,false,low,false
exec_syn_001374,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,7708,2026-08-25T11:09:15.292Z,2026-08-25T11:09:23.000Z,2026-08-25T11:09:24.119Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,7.708,8.950144,11,2,0.258819,-0.965926,0.974928,-0.222521,sepmaker-pro__Apply,0.564327,0.603987,false,low,false
exec_syn_001362,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,8487,2026-08-25T11:22:20.513Z,2026-08-25T11:22:29.000Z,2026-08-25T11:22:30.345Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,8.487,9.046409,11,2,0.258819,-0.965926,0.974928,-0.222521,sepmaker-pro__Apply,0.461939,0.603987,false,low,false
exec_syn_001363,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,11053,2026-08-25T11:38:52.947Z,2026-08-25T11:39:04.000Z,2026-08-25T11:39:04.839Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,11.053,9.310548,11,2,0.258819,-0.965926,0.974928,-0.222521,sepmaker-pro__Apply,0.382941,0.603987,false,low,false
exec_syn_001366,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,10293,2026-08-25T13:54:01.707Z,2026-08-25T13:54:12.000Z,2026-08-25T13:54:13.150Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,10.293,9.239316,13,2,-0.258819,-0.965926,0.974928,-0.222521,sepmaker-pro__Apply,0.400566,0.603987,false,low,false
exec_syn_001371,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,10362,2026-08-25T15:56:20.638Z,2026-08-25T15:56:31.000Z,2026-08-25T15:56:31.413Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,10.362,9.245997,15,2,-0.707107,-0.707107,0.974928,-0.222521,sepmaker-pro__Apply,0.396996,0.603987,false,low,false
exec_syn_001386,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,10458,2026-08-26T08:26:59.542Z,2026-08-26T08:27:10.000Z,2026-08-26T08:27:10.271Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,10.458,9.255218,8,3,0.866025,-0.500000,0.433884,-0.900969,sepmaker-pro__Apply,0.395242,0.603987,false,low,false
exec_syn_001377,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,9274,2026-08-26T08:47:28.726Z,2026-08-26T08:47:38.000Z,2026-08-26T08:47:38.430Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,9.274,9.135078,8,3,0.866025,-0.500000,0.433884,-0.900969,sepmaker-pro__Apply,0.434683,0.603987,false,low,false
exec_syn_001391,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,12502,2026-08-26T09:25:11.498Z,2026-08-26T09:25:24.000Z,2026-08-26T09:25:25.358Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,12.502,9.433724,9,3,0.707107,-0.707107,0.433884,-0.900969,sepmaker-pro__Apply,0.389608,0.603987,false,low,false
exec_syn_001383,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,10906,2026-08-26T10:50:42.094Z,2026-08-26T10:50:53.000Z,2026-08-26T10:50:53.393Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,10.906,9.297160,10,3,0.500000,-0.866025,0.433884,-0.900969,sepmaker-pro__Apply,0.384718,0.603987,false,low,false
exec_syn_001390,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,13618,2026-08-26T11:16:01.382Z,2026-08-26T11:16:15.000Z,2026-08-26T11:16:16.027Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,13.618,9.519221,11,3,0.258819,-0.965926,0.433884,-0.900969,sepmaker-pro__Apply,0.401663,0.603987,false,low,false
exec_syn_001379,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,14260,2026-08-26T11:46:37.740Z,2026-08-26T11:46:52.000Z,2026-08-26T11:46:52.421Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,14.260,9.565284,11,3,0.258819,-0.965926,0.433884,-0.900969,sepmaker-pro__Apply,0.420099,0.603987,false,low,false
exec_syn_001384,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,10114,2026-08-26T12:32:28.886Z,2026-08-26T12:32:39.000Z,2026-08-26T12:32:39.444Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,10.114,9.221775,12,3,0.000000,-1.000000,0.433884,-0.900969,sepmaker-pro__Apply,0.397478,0.603987,false,low,false
exec_syn_001388,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,10819,2026-08-26T14:31:24.181Z,2026-08-26T14:31:35.000Z,2026-08-26T14:31:36.408Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,10.819,9.289152,14,3,-0.500000,-0.866025,0.433884,-0.900969,sepmaker-pro__Apply,0.385083,0.603987,false,low,false
exec_syn_001381,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,12584,2026-08-26T15:24:32.416Z,2026-08-26T15:24:45.000Z,2026-08-26T15:24:45.469Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,12.584,9.440261,15,3,-0.707107,-0.707107,0.433884,-0.900969,sepmaker-pro__Apply,0.392387,0.603987,false,low,false
exec_syn_001387,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,10634,2026-08-26T16:32:14.366Z,2026-08-26T16:32:25.000Z,2026-08-26T16:32:25.526Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,10.634,9.271906,16,3,-0.866025,-0.500000,0.433884,-0.900969,sepmaker-pro__Apply,0.397393,0.603987,false,low,false
exec_syn_001389,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,17057,2026-08-26T16:52:52.943Z,2026-08-26T16:53:10.000Z,2026-08-26T16:53:11.446Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,17.057,9.744375,16,3,-0.866025,-0.500000,0.433884,-0.900969,sepmaker-pro__Apply,0.497558,0.603987,false,low,false
